city,country,msa_or_dialect,keep_or_skip,duration,snr_db,clipping_rate,silence_ratio,dynamic_range,spectral_centroid,spectral_rolloff,rms_energy,sample_rate,tier1_pass,pass_duration,pass_snr,pass_clipping,pass_silence
Oran,Algeria,Not applicable,Skip,30.0,13.765557963526964,0.00020833333333333335,9.396867710763079,12.842179536819458,1589.4631694931545,3274.7784514925374,0.06569179147481918,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,11.733198007956966,0.00020833333333333335,4.065311562812396,12.492096424102783,1772.2475810306034,3523.487473347548,0.06647689640522003,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,5.898164614288434,0.00020833333333333335,0.0,11.56362771987915,1775.123785162937,4282.266124733475,0.09444145858287811,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,12.899477180647153,0.00020833333333333335,3.898700433188937,15.618327856063843,1752.4231127723158,3972.981076759062,0.06711539626121521,16000.0,True,True,True,True,True
Oran,Algeria,Dialect,Keep,30.0,24.641834231489483,0.00020833333333333335,30.12329223592136,19.316993951797485,1460.540478939421,2952.816831023454,0.031154343858361244,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,5.690924169993334,0.0008333333333333334,0.0,11.205767393112183,1650.943259113355,3857.192830490405,0.09733597934246063,16000.0,True,True,True,True,True
Oran,Algeria,Dialect,Keep,30.0,9.750527294315361,0.000625,1.432855714761746,13.177785873413086,1578.8543610590423,3185.226212686567,0.07789220660924911,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,5.828470812711305,0.000625,0.0,10.713911056518555,1097.585076284906,2206.3899253731342,0.09035836160182953,16000.0,True,True,True,True,True
Oran,Algeria,Dialect,Keep,30.0,24.71241946309581,0.00020833333333333335,33.05564811729423,20.150775909423828,1444.4516078947172,3037.9964019189765,0.03213243931531906,16000.0,True,True,True,True,True
Oran,Algeria,Dialect,Keep,30.0,15.331668758956551,0.000625,12.529156947684106,13.44469428062439,1459.4911687687002,2956.981276652452,0.06124192103743553,16000.0,True,True,True,True,True
Oran,Algeria,Dialect,Keep,30.0,16.311335169910617,0.0004166666666666667,16.92769076974342,14.16272521018982,2352.0729991718167,4384.828091684435,0.05655704438686371,16000.0,True,True,True,True,True
Oran,Algeria,MSA,Keep,30.0,20.33089351821614,0.00020833333333333335,21.192935688103965,15.649502277374268,1504.280314931406,3140.674973347548,0.028280995786190033,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,13.520787026830297,0.00020833333333333335,0.0,14.717726707458496,2090.6208652190917,4118.170309168443,0.0520765595138073,16000.0,True,True,True,True,True
Oran,Algeria,Dialect,Keep,30.0,9.60077743622163,0.00020833333333333335,2.5658113962012665,12.64495849609375,1450.1723363178226,3121.7100879530917,0.07798386365175247,16000.0,True,True,True,True,True
Oran,Algeria,MSA,Keep,30.0,12.692723744645729,0.00020833333333333335,8.530489836721094,12.230976819992065,1299.94489430618,2495.485740938166,0.07504810392856598,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,19.833193556913912,0.00020833333333333335,19.693435521492837,16.453471183776855,1740.3953594886968,3472.8644722814497,0.04724064841866493,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,2.3244908947282417,0.0004166666666666667,0.0,9.334938526153564,1172.198937856061,1999.3753331556504,0.10976555943489075,16000.0,False,True,False,True,True
Oran,Algeria,Dialect,Keep,30.0,12.525438229636752,0.00020833333333333335,11.462845718093968,12.536735534667969,1490.3312866048166,2923.732342750533,0.07814324647188187,16000.0,True,True,True,True,True
Oran,Algeria,MSA,Keep,30.0,13.09080984449293,0.00020833333333333335,15.894701766077974,12.019739151000977,1231.8065786623933,2295.8338885927506,0.07859775424003601,16000.0,True,True,True,True,True
Oran,Algeria,MSA,Keep,30.0,12.71140994116462,0.0004166666666666667,5.098300566477841,13.855066299438477,1524.10744094137,3116.2296775053305,0.07272925227880478,16000.0,True,True,True,True,True
Oran,Algeria,Dialect,Keep,30.0,16.78690269459269,0.0004166666666666667,16.727757414195267,15.251948833465576,1834.3427168938938,3547.9494269722813,0.05066352337598801,16000.0,True,True,True,True,True
Oran,Algeria,Not applicable,Skip,30.0,15.010746297008248,0.00020833333333333335,0.2999000333222259,14.276120662689209,2075.934873824486,4315.006996268657,0.040701523423194885,16000.0,True,True,True,True,True
biskra,Algeria,Dialect,Keep,30.0,-5.144907539388678,0.0004166666666666667,0.0,10.993509292602539,1703.649148990612,3307.960754264392,0.43001389503479004,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-4.159920380534466,0.0004166666666666667,0.0,12.241677045822144,1533.2157230444427,2994.8860607675906,0.3861891031265259,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-3.3452621395174456,0.00020833333333333335,0.13328890369876709,11.836683750152588,1522.350665099387,2986.090751599147,0.42522355914115906,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,3.6580601961702435,0.00020833333333333335,0.0,15.445764064788818,1552.8835534629357,3389.9503598081023,0.20782344043254852,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,4.220024215488816,0.00020833333333333335,1.6661112962345885,14.052633047103882,1039.87524391887,1971.5151918976546,0.26191142201423645,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,5.282436676173159,0.00020833333333333335,11.962679106964345,13.994905948638916,1123.9565426130087,1948.6440565031983,0.26457321643829346,16000.0,True,True,True,True,True
biskra,Algeria,MSA,Keep,30.0,2.839623239854668,0.0004166666666666667,10.196601132955681,12.44924545288086,1335.7437777894843,2527.085554371002,0.3024507462978363,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,3.0974821183659715,0.00020833333333333335,7.630789736754415,11.85795545578003,1039.7572694660741,1810.3594749466952,0.305095374584198,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-0.06330040139759337,0.00020833333333333335,0.0,14.02969241142273,1394.541104515047,2797.433035714286,0.3016803562641144,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,2.9798875114934607,0.00020833333333333335,10.696434521826058,14.192187786102295,1165.0372968616484,2062.591617803838,0.3566763699054718,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,6.814525757024729,0.0004166666666666667,9.396867710763079,14.407604932785034,1687.1980718869765,3410.047974413646,0.20961864292621613,16000.0,True,True,True,True,True
biskra,Algeria,Not applicable,Skip,30.0,-4.808401314230167,0.00020833333333333335,1.332889036987671,10.554490089416504,1323.3263144419461,2779.9506929637528,0.4088747501373291,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-4.230818830926519,0.00020833333333333335,1.7660779740086638,12.023236751556396,1283.9011909604603,2764.5339152452025,0.3700873851776123,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,6.12826110872966,0.00020833333333333335,7.330889703432189,15.99869966506958,1610.9880545197689,3203.6164045842215,0.2415996938943863,16000.0,True,True,True,True,True
biskra,Algeria,Not applicable,Skip,30.0,-5.810969507527295,0.00020833333333333335,0.0,13.00567626953125,1927.9646615635409,3843.4834754797444,0.38263261318206787,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,0.9686732417343995,0.00020833333333333335,1.3662112629123626,12.031879425048828,1329.2622155502238,2693.596748400853,0.3227905333042145,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-6.737011353418495,0.00020833333333333335,0.0,10.421069860458374,1491.4079454092077,3109.699826759062,0.39353811740875244,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-3.1450586948332546,0.00020833333333333335,0.0,10.833632946014404,1405.361564135119,2804.77078891258,0.3466833233833313,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-5.331825609856167,0.00020833333333333335,0.0,11.47968053817749,1515.6179261004686,2765.558368869936,0.3676304817199707,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-8.257167039464584,0.0004166666666666667,0.0,9.331023097038269,1269.0230363740766,2371.7683901918977,0.4221716821193695,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,5.9672818102165115,0.0004166666666666667,1.0329890036654448,15.458574295043945,1601.072576794941,3322.236473880597,0.18281324207782745,16000.0,True,True,True,True,True
biskra,Algeria,MSA,Keep,30.0,5.333274085103676,0.00020833333333333335,4.598467177607464,15.432273149490356,1445.61373407222,2764.150786247335,0.23822833597660065,16000.0,True,True,True,True,True
biskra,Algeria,Dialect,Keep,30.0,-3.681056923418951,0.00020833333333333335,0.0,11.231999397277832,1842.1223473977755,3858.4255063965884,0.2850925028324127,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-6.82547545366348,0.00020833333333333335,0.0,10.420901775360107,1547.4726764778263,3105.518723347548,0.3824525475502014,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-5.0861144245380006,0.00020833333333333335,0.0,11.391342878341675,1905.8791769084457,3789.387326759062,0.4050050377845764,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-7.175146220735392,0.00020833333333333335,0.0,10.329397916793823,1249.2178335024803,2487.4150453091684,0.44979819655418396,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-1.681847682390343,0.000625,1.7994001999333555,10.799930095672607,1485.0092135972377,2745.0526385927506,0.42516520619392395,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-9.14279890649622,0.00020833333333333335,0.0,11.800473928451538,1149.7540687244784,2088.6277318763327,0.5231091976165771,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-1.1789159093744284,0.00020833333333333335,1.3995334888370543,11.235485076904297,1174.0039949033999,2152.8018390191896,0.39422062039375305,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-5.150045054358674,0.00020833333333333335,0.8997000999666778,11.20416522026062,1445.7384405131536,3139.042510660981,0.38900911808013916,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-4.481302799892762,0.00020833333333333335,0.0,12.816720008850098,1482.3216649414921,2971.7567297441365,0.3793436884880066,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-10.0,0.00020833333333333335,0.0,8.567849397659302,1332.1135413859827,2741.5628331556504,0.5509301424026489,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,3.131970557239834,0.00020833333333333335,0.39986671109630123,14.66503381729126,1389.5925928742856,2654.9257062899787,0.258629709482193,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,8.978865636938869,0.00020833333333333335,4.598467177607464,17.14651584625244,1169.6157160691141,2057.1445229211085,0.18103492259979248,16000.0,True,True,True,True,True
biskra,Algeria,MSA,Keep,30.0,-0.9948379998384127,0.00020833333333333335,5.4648450516494504,11.00880742073059,1545.4856164482942,2966.834355010661,0.40717464685440063,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-3.1283770896300127,0.00020833333333333335,0.26657780739753417,11.297516822814941,1450.4943080266817,2795.9338352878467,0.4176431894302368,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-8.445046448475036,0.00020833333333333335,0.0,11.242547035217285,1771.4766254083715,3381.6547841151387,0.4689404368400574,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-10.0,0.00020833333333333335,0.0,9.695227146148682,1694.1738358420153,3422.233142324094,0.5314339995384216,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-8.852266195452588,0.00020833333333333335,0.0,8.294534087181091,1805.173680190827,3483.0257196162047,0.6371221542358398,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,5.89884587855177,0.0004166666666666667,0.2999000333222259,16.836564540863037,1305.9437059991058,2469.024853411514,0.20581717789173126,16000.0,True,True,True,True,True
biskra,Algeria,MSA,Keep,30.0,-1.7547730499164564,0.00020833333333333335,2.899033655448184,10.957896709442139,1582.0073525825921,3163.970882196162,0.39235201478004456,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Skip,30.0,-6.9978081860532395,0.00020833333333333335,0.0,10.47831416130066,1956.5786494222218,3875.7496002132198,0.4313128590583801,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-3.1475862149152545,0.0004166666666666667,0.3665444851716095,10.383195877075195,1673.1955967119366,3234.466617803838,0.41409075260162354,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,2.3321647907794456,0.00020833333333333335,0.9330223258913695,13.553324937820435,1552.342956100269,3035.372801172708,0.3058282136917114,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,0.6786123325647114,0.0004166666666666667,0.06664445184938354,12.154370546340942,1498.1051455095374,2890.2085554371,0.3208458125591278,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,0.11355730062957828,0.00020833333333333335,0.33322225924691773,12.401041984558105,1479.1512803104918,2879.6725079957355,0.3299624025821686,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,7.747571733419204,0.00020833333333333335,6.464511829390203,16.110740900039673,1317.6843933235664,2568.022054904051,0.1910533607006073,16000.0,True,True,True,True,True
biskra,Algeria,Dialect,Keep,30.0,1.951795629303554,0.00020833333333333335,6.631122959013662,12.120864391326904,1566.8408929638829,3166.577825159915,0.334023654460907,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-6.210911774465386,0.00020833333333333335,0.8330556481172943,9.048664569854736,1735.568845735577,3463.6277318763327,0.47292110323905945,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,1.6220764292638936,0.0004166666666666667,0.0,12.127821445465088,1051.0055335235159,2021.1720415778252,0.3362117111682892,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,2.113370200177264,0.00020833333333333335,0.0,12.702537775039673,1053.3142316122246,2048.798973880597,0.3110928237438202,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,3.5421310966368535,0.0008333333333333334,1.0663112295901367,13.140923976898193,1483.6433244576856,2964.0108608742003,0.25710204243659973,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-0.052676012053529064,0.00020833333333333335,0.2999000333222259,12.366224527359009,1594.0484020586512,3121.3602745202556,0.35508179664611816,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-1.120873656250992,0.0004166666666666667,0.8997000999666778,10.979130268096924,1575.2061282824443,3102.06223347548,0.390254944562912,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,5.989248158095199,0.00020833333333333335,7.16427857380873,15.866575241088867,2213.1877437636085,3747.759528251599,0.23743584752082825,16000.0,True,True,True,True,True
biskra,Algeria,Not applicable,Skip,30.0,-10.0,0.0004166666666666667,0.0,8.80932867527008,1248.1843334691473,2531.633128997868,0.5021794438362122,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-3.7016501370342825,0.00020833333333333335,0.13328890369876709,11.909282207489014,1264.330825994181,2412.621601812367,0.435592383146286,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-6.805273419607413,0.00020833333333333335,0.0,10.86194396018982,1271.8686987915466,2534.2150852878467,0.38888055086135864,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-6.563613845414565,0.0004166666666666667,0.0,11.909559965133667,1530.3603085906836,3149.9533582089553,0.46808499097824097,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-8.004185809562633,0.00020833333333333335,0.0,9.871392250061035,1588.0832491376043,3243.545109275053,0.4409927725791931,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,1.1149535062282037,0.00020833333333333335,2.8323892035988005,11.862320899963379,1380.2046824750855,2672.099880063966,0.37050163745880127,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,4.279382884277244,0.00020833333333333335,3.76541152949017,14.11646842956543,1378.1213651311962,2664.120802238806,0.27643266320228577,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-3.33116016542446,0.00020833333333333335,0.0,11.81406021118164,1484.1129227083572,2806.1950293176974,0.4265458583831787,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,4.95874860524591,0.000625,0.8330556481172943,15.433849096298218,1428.0250211175767,2802.030583688699,0.23200060427188873,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,0.19288851810543067,0.0004166666666666667,0.19993335554815062,13.161464929580688,1686.6111852126926,3059.6515191897656,0.3136175572872162,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-0.17470386236489377,0.000625,0.19993335554815062,12.8276526927948,1545.2836174855781,2914.087486673774,0.3423559069633484,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,-2.7499145772860336,0.00020833333333333335,0.0,11.539398431777954,1361.4842228439527,2682.3527452025587,0.3970048129558563,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-8.615005590320921,0.00020833333333333335,0.0,9.263167977333069,1416.4264595187974,2764.933702025586,0.43186426162719727,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-10.0,0.00020833333333333335,0.0,10.2245032787323,1844.6886689758562,3588.5444429637528,0.5121504664421082,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-10.0,0.00020833333333333335,0.0,9.58224892616272,1984.395140181516,3721.1237340085286,0.6058807969093323,16000.0,False,True,False,True,True
biskra,Algeria,Not applicable,Skip,30.0,-10.0,0.00020833333333333335,0.0,9.622633457183838,1590.1658084594633,3037.255130597015,0.5547958016395569,16000.0,False,True,False,True,True
biskra,Algeria,Dialect,Keep,30.0,-1.4450178506705704,0.00020833333333333335,0.0,12.776755094528198,1837.4033200946951,3326.742404051173,0.3253372013568878,16000.0,False,True,False,True,True
biskra,Algeria,MSA,Keep,30.0,2.533295820626143,0.00020833333333333335,4.565144951682773,12.99540638923645,1320.189690819941,2595.2825159914714,0.3120482265949249,16000.0,False,True,False,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,11.029651231180361,0.0008336390009670212,3.2677559186395464,18.246830701828003,1371.0804126015437,2666.161380597015,0.1293116956949234,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,18.04025807770414,0.0004168195004835106,18.272757585861953,22.36851930618286,1285.205441340889,2453.6663779317696,0.07130774110555649,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,15.349863875414197,0.0006252292507252659,17.60586862287429,20.190715789794922,1319.937717063216,2668.601745735608,0.09456437081098557,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,10.696286881489382,0.0016672780019340425,7.169056352117373,17.029049396514893,1102.2071336411668,2042.84381663113,0.14055396616458893,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,13.300067805257864,0.0004168195004835106,10.836945648549516,19.338408708572388,1348.9445276721385,2715.035314498934,0.10546381771564484,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,7.562379670651844,0.0004168195004835106,6.335445148382794,14.765129089355469,1448.6147208074108,2869.8527452025587,0.1887800395488739,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,8.286613614587981,0.0006252292507252659,5.635211737245749,15.497276782989502,1404.3949838766032,2755.1972281449894,0.1751510500907898,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,16.167934598118382,0.0008336390009670212,16.472157385795267,20.548007488250732,1490.4080573521278,2826.517523987207,0.09223233908414841,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Skip,29.989,12.76454525073885,0.0010420487512087765,4.701567189063021,18.678839206695557,1481.858001453126,2861.490538379531,0.11714344471693039,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,12.753773119915973,0.0002084097502417553,23.074358119373127,17.272619009017944,1539.5516597509816,2909.848081023454,0.14136986434459686,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,16.35287392200925,0.0004168195004835106,40.64688229409803,18.973021507263184,803.7565070411233,1456.6731076759063,0.10855298489332199,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,14.423812469085789,0.0004168195004835106,41.08036012004001,17.448177337646484,966.1407860752852,1825.3015058635394,0.13418696820735931,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,15.228442466787326,0.0008336390009670212,41.81393797932644,18.1490421295166,996.9998432490066,1853.0783582089553,0.12453165650367737,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,16.75876654480074,0.0004168195004835106,48.4161387129043,18.780430555343628,968.5762418848165,1724.9050506396588,0.10908646136522293,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,16.232533090094062,0.0004168195004835106,22.074024674891632,17.62308955192566,1212.0235250022229,2750.2082222814497,0.08684682101011276,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,27.959886035556018,0.0002084097502417553,46.14871623874625,19.810603857040405,1305.5246884166847,2664.9536913646057,0.02743374928832054,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,22.584292415314906,0.0002084097502417553,39.41313771257086,22.67704725265503,1504.7549261681459,2980.651985607676,0.053313247859478,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,22.249344119558593,0.0004168195004835106,30.210070023341114,21.259422302246094,1382.7457898805196,2666.269656183369,0.04880978539586067,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,21.40318304665037,0.0002084097502417553,30.976992330776927,20.219197273254395,1497.4839560263936,2854.9523587420044,0.05197363346815109,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,21.531227579733706,0.0002084097502417553,30.176725575191732,20.94252109527588,1282.4146858364927,2424.5652318763327,0.053359318524599075,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,19.771026045182,0.0002084097502417553,25.441813937979322,19.23233389854431,1589.0941423431966,3146.521855010661,0.0496831014752388,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,12.429917812833473,0.0014588682516922871,22.440813604534846,17.131235599517822,1326.2569022373298,2552.630263859275,0.13985727727413177,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,16.01017066424437,0.0002084097502417553,16.472157385795267,21.292221546173096,1423.8291612946962,2871.227012260128,0.08944567292928696,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,8.910885905248476,0.0006252292507252659,10.636878959653217,15.488353967666626,1286.2810174531346,2495.5273853944564,0.17009501159191132,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,14.494181025720867,0.0008336390009670212,24.674891630543513,18.492443561553955,1341.8549034622238,2623.117670575693,0.11405026912689209,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,25.595754185293757,0.0002084097502417553,41.747249083027675,17.11270809173584,1491.0289481235743,2907.4910047974413,0.03247246891260147,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,24.534356801119472,0.0002084097502417553,44.848282760920306,16.86609387397766,1148.8838361146095,2023.9705490405117,0.0338253416121006,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,25.31112545323575,0.0004168195004835106,33.41113704568189,18.21593165397644,1403.065820493646,2679.787446695096,0.02965414710342884,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,28.086039206102434,0.0002084097502417553,49.749916638879625,18.862203359603882,1239.665722840945,2392.3574093816633,0.025184690952301025,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,23.842431915217965,0.0002084097502417553,33.41113704568189,16.573442220687866,1377.427552930335,2684.26006130064,0.03759310767054558,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,23.280071727574814,0.0006252292507252659,29.876625541847286,20.063202381134033,1270.659867908571,2490.255197228145,0.03605445846915245,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,21.632576903906745,0.0004168195004835106,30.176725575191732,19.44838523864746,1359.3190412364975,2655.2172174840084,0.0483456552028656,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,25.822692681073676,0.0002084097502417553,29.00966988996332,22.794346809387207,1262.4937120982624,2423.715684968017,0.028738219290971756,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Not applicable,Skip,29.989,15.013370543340287,0.0002084097502417553,7.335778592864288,13.189079761505127,1681.3633222739716,3677.780183901919,0.04432506114244461,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,23.14813877985904,0.0002084097502417553,26.075358452817603,20.33043146133423,1315.5249958384538,2484.3333555437102,0.03675607964396477,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,15.73514642449451,0.0004168195004835106,25.07502500833611,19.478018283843994,1146.4235715299392,2229.7024920042645,0.09380510449409485,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,13.603212858633803,0.0002084097502417553,20.373457819273092,17.07170605659485,1246.4920508796652,2375.4830756929637,0.11030760407447815,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,14.023594466148715,0.0002084097502417553,19.473157719239747,19.000781774520874,1082.1271960327317,2050.0149920042645,0.11010006070137024,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,16.381560387428728,0.0002084097502417553,23.974658219406468,19.81716275215149,1100.4262021569373,2083.555437100213,0.08660910278558731,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,15.961665526581344,0.0002084097502417553,23.44114704901634,19.467387199401855,1069.7327163898692,2025.819562899787,0.09016797691583633,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,15.899705069638292,0.0016672780019340425,19.539846615538515,20.854358673095703,1229.83145140627,2512.5099946695095,0.09388753026723862,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,14.696975430771204,0.0002084097502417553,19.673224408136043,18.90167474746704,1236.6147001433415,2547.8661380597014,0.10123655945062637,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,19.687686010156167,0.0002084097502417553,31.810603534511507,21.139700412750244,1216.1115167356834,2538.3045708955224,0.06615196168422699,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,17.278095009219385,0.0002084097502417553,20.506835611870624,18.571293354034424,1139.026621413071,2282.4327025586354,0.06943640857934952,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,MSA,Keep,29.989,16.56208598623776,0.0002084097502417553,21.873957985995332,19.833996295928955,1163.283623901023,2442.2391391257997,0.08348287642002106,16000.0,True,True,True,True,True
manama_nation-wide,Bahrain,Dialect,Keep,29.989,16.231246473396478,0.0006252292507252659,25.808602867622543,18.590139150619507,1124.4222075414013,2032.965751599147,0.0919749066233635,16000.0,True,True,True,True,True
